Administracja;"Państwowa Wyższa Szkoła Zawodowa im. Jakuba z Paradyża w Gorzowie Wielkopolskim; Wydział Administracji i Bezpieczeństwa Narodowego"
Administracja;"Wyższa Szkoła Przedsiębiorczości w Warszawie z siedzibą w Warszawie; Instytut Nauk Społecznyh"
Administracja;"Społeczna Akademia Nauk z siedzibą w Łodzi; Wydział Nauk Społecznych i Humanistycznych"
Administracja;"Wyższa Szkoła Ekonomii i Innowacji w Lublinie; Wydział Administracji"
Administracja;"Elbląska Uczelnia Humanistyczno-Ekonomiczna w Elblągu; Wydział Administracji i Nauk Społecznych"
Administracja;"Państwowa Wyższa Szkoła Techniczno-Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu; Instytut Stosunków Międzynarodowych"
Administracja;"Europejska Uczelnia Informatyczno-Ekonomiczna w Warszawie; Wydział Zarządzania i Administracji"
Administracja;"Politechnika Warszawska; Wydział Administracji i Nauk Społecznych"
Administracja;"Wyższa Szkoła Biznesu w Dąbrowie Górniczej; Wydział Zarządzania, Informatyki i Nauk Społecznych"
Administracja;"Uniwersytet Zielonogórski; Wydział Prawa i Administracji"
Administracja;"Wyższa Szkoła Menedżerska w Warszawie; Filia w Bełchatowie Wyższej Szkoły Menedżerskiej w Warszawie; Wydział Administracji w Bełchatowie"
Administracja;"Kujawsko-Pomorska Szkoła Wyższa w Bydgoszczy; Wydział Prawa, Administracji i Ekonomii"
Administracja;"Wyższa Szkoła Biznesu im. Biskupa Jana Chrapka w Radomiu; Wydział Nauk Stosowanych"
Administracja;"Społeczna Akademia Nauk z siedzibą w Łodzi; Społeczna Akademia Nauk Filia w Warszawie; Wydział Zamiejscowy w Warszawie"
Administracja;"Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej; Wydział Zarządzania i Logistyki"
Administracja i polityka publiczna;"Akademia Ignatianum w Krakowie; Wydział Pedagogiczny"
Administracja publiczna;"Uniwersytet Marii Curie-Skłodowskiej w Lublinie; Wydział Zamiejscowy w Puławach"
Amerykanistyka;"Uniwersytet Jagielloński w Krakowie; Wydział Studiów Międzynarodowych i Politycznych"
Analityka gospodarcza;"Politechnika Gdańska; Wydział Zarządzania i Ekonomii"
Analityka gospodarcza;"Uniwersytet Ekonomiczny we Wrocławiu; Wydział Zarządzania, Informatyki i Finansów"
Analityka społeczna;"Uniwersytet Łódzki; Wydział Ekonomiczno-Socjologiczny"
Antropologia historyczna;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Humanistyczny"
Archeologia;"Uniwersytet Jagielloński w Krakowie; Wydział Historyczny"
Archeologia;"Uniwersytet Warszawski; Wydział Historyczny"
Architektura i urbanistyka;"Uniwersytet Artystyczny w Poznaniu; Wydział Architektury i Wzornictwa"
Architektura i urbanistyka;"Gliwicka Wyższa Szkoła Przedsiębiorczości w Gliwicach; Wydział Nauk Stosowanych"
Architektura wnętrz;"Uniwersytet Zielonogórski; Wydział Artystyczny"
Architektura wnętrz;"Politechnika Śląska; Wydział Architektury"
Architektura wnętrz;"Akademia Sztuk Pięknych w Warszawie; Wydział Architektury Wnętrz"
Architektura wnętrz;"Akademia Sztuk Pięknych im. Eugeniusza Gepperta we Wrocławiu; Wydział Architektury Wnętrz i Wzornictwa"
Architektura wnętrz;"Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa"
Architektura wnętrz;"Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz"
Architektura wnętrz;"Politechnika Koszalińska; Instytut Wzornictwa"
Architektura wnętrz;"Wyższa Szkoła Ekologii i Zarządzania w Warszawie; Wydział Architektury"
Architektura wnętrz;"Sopocka Szkoła Wyższa z siedzibą w Sopocie; Wydział Architektury"
Architektura wnętrz;"Uniwersytet Artystyczny w Poznaniu; Wydział Architektury Wnętrz i Scenografii"
Architektura wnętrz;"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu; Wydział Sztuki"
Architektura wnętrz;"Wyższa Szkoła Humanistyczna we Wrocławiu; Wydział Artystyczno-Techniczny i Fizjoterapii"
Architektura wnętrz;"Polsko-Japońska Akademia Technik Komputerowych; Wydział Sztuki Nowych Mediów"
Archiwistyka i zarządzanie dokumentacją;"Uniwersytet Mikołaja Kopernika w Toruniu; Wydział Nauk Historycznych"
Bezpieczeństwo i higiena pracy;"Wyższa Szkoła Pedagogiczno-Techniczna w Koninie; Wydział Nauk Humanistycznych i Technicznych"
Bezpieczeństwo narodowe;"Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Cybernetyki"
Bezpieczeństwo narodowe;"Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie; Wydział Nauk o Bezpieczeństwie"
Bezpieczeństwo narodowe;"Wyższa Szkoła Informatyki, Zarządzania i Administracji w Warszawie; Wydział Nauk Społecznych i Administracji"
Bezpieczeństwo narodowe;"Uniwersytet Zielonogórski; Wydział Ekonomii i Zarządzania"
Bezpieczeństwo narodowe;"Uniwersytet Jagielloński w Krakowie; Wydział Studiów Międzynarodowych i Politycznych"
Bezpieczeństwo narodowe;"Akademia Obrony Narodowej; Wydział Bezpieczeństwa Narodowego"
Bezpieczeństwo narodowe;"Uniwersytet Wrocławski; Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Pedagogiczny"
Bezpieczeństwo narodowe;"Wyższa Szkoła Bezpieczeństwa i Ochrony im. Marszałka Józefa Piłsudskiego w Warszawie; Wydział Zamiejscowy w Nisku"
Bezpieczeństwo narodowe;"Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydział Dowodzenia i Operacji Morskich"
Bezpieczeństwo narodowe;"Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach; Wydział Humanistyczny"
Bezpieczeństwo narodowe;"Wyższa Szkoła Biznesu i Przedsiębiorczości w Ostrowcu Świętokrzyskim; Wydział Nauk Społecznych i Technicznych"
Bezpieczeństwo narodowe;"Wyższa Szkoła Oficerska Sił Powietrznych; Wydział Bezpieczeństwa Narodowego i Logistyki"
Bezpieczeństwo narodowe;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;"Akademia Humanistyczna im. Aleksandra Gieysztora w Pułtusku; Wydział Nauk Politycznych"
Bezpieczeństwo narodowe;"Akademia Pomorska w Słupsku; Wydział Filologiczno-Historyczny"
Bezpieczeństwo narodowe;"Wyższa Szkoła Humanistyczno-Ekonomiczna we Włocławku; Wydział Nauk Społecznych i Technicznych"
Bezpieczeństwo narodowe;"Toruńska Wyższa Szkoła Przedsiębiorczości z siedzibą w Toruniu; Wydział Przedsiębiorczości"
Bezpieczeństwo narodowe;"Wyższa Szkoła Komunikacji Społecznej w Gdyni; Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;"Wyższa Szkoła Bezpieczeństwa w Poznaniu; Wydział Studiów Społecznych w Gliwicach"
Bezpieczeństwo narodowe;"Wyższa Szkoła Oficerska Wojsk Lądowych imienia generała Tadeusza Kościuszki; Wydział Nauk o Bezpieczeństwie"
Bezpieczeństwo narodowe;"Uniwersytet Jana Kochanowskiego w Kielcach; Filia w Piotrkowie Trybunalskim. Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;"Uniwersytet Szczeciński; Wydział Humanistyczny"
Bezpieczeństwo narodowe;"Uniwersytet Kazimierza Wielkiego w Bydgoszczy; Wydział Humanistyczny"
Bezpieczeństwo narodowe;"Wyższa Szkoła Informatyki i Umiejętności z siedzibą w Łodzi; Wydział Zamiejscowy we Włocławku"
Bezpieczeństwo narodowe;"Wyższa Szkoła Biznesu w Dąbrowie Górniczej; Wydział Zarządzania, Informatyki i Nauk Społecznych"
Bezpieczeństwo narodowe;"Wyższa Szkoła Humanitas w Sosnowcu; Wydział Administracji i Zarządzania"
Bezpieczeństwo narodowe;"Wszechnica Polska Szkoła Wyższa w Warszawie; Wydział Administracji i Finansów"
Bezpieczeństwo narodowe;"Wyższa Szkoła Handlu i Usług w Poznaniu; Wydział Społeczno-Ekonomiczny"
Bezpieczeństwo narodowe;"Uniwersytet w Białymstoku; Wydział Prawa"
Bezpieczeństwo narodowe;"Wyższa Szkoła Humanistyczno-Ekonomiczna im. J. Zamoyskiego w Zamościu; Wydział Nauk Administracyjno-Prawnych, Ekonomicznych i Społecznych"
Bezpieczeństwo narodowe;"Łużycka Wyższa Szkoła Humanistyczna im. Jana Benedykta Solfy w Żarach; Wydział Pedagogiki w Żarach"
Bezpieczeństwo narodowe;"Kolegium Jagiellońskie – Toruńska Szkoła Wyższa; Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;Wyższa Szkoła Administracji Publicznej imienia Stanisława Staszica w Białymstoku
Bezpieczeństwo narodowe;"Uniwersytet Marii Curie-Skłodowskiej w Lublinie; Wydział Politologii"
Bezpieczeństwo narodowe;"Akademia im. Jana Długosza w Częstochowie; Wydział Filologiczno-Historyczny"
Bezpieczeństwo narodowe;"Uniwersytet Gdański; Wydział Nauk Społecznych"
Bezpieczeństwo narodowe;"Państwowa Szkoła Wyższa im. Papieża Jana Pawła II w Białej Podlaskiej; Wydział Nauk Ekonomicznych i Technicznych"
Bezpieczeństwo narodowe;"Wyższa Szkoła Bezpieczeństwa i Ochrony im. Marszałka Józefa Piłsudskiego w Warszawie; Wydział Bezpieczeństwa"
Bezpieczeństwo narodowe;"Państwowa Wyższa Szkoła Zawodowa im. Jakuba z Paradyża w Gorzowie Wielkopolskim; Wydział Administracji i Bezpieczeństwa Narodowego"
Bezpieczeństwo narodowe;"Społeczna Akademia Nauk z siedzibą w Łodzi; Wydział Nauk Społecznych i Humanistycznych"
Bezpieczeństwo narodowe;"Wyższa Szkoła Bezpieczeństwa w Poznaniu; Wydział Studiów Społecznych w Poznaniu"
Bezpieczeństwo narodowe;"Uniwersytet Jana Kochanowskiego w Kielcach; Wydział Zarządzania i Administracji"
Bezpieczeństwo narodowe;"Wyższa Szkoła Informatyki i Ekonomii TWP w Olsztynie; Wydział Socjologii i Pedagogiki"
Bezpieczeństwo narodowe;"Wyższa Szkoła Menedżerska w Warszawie; Wydział Menedżerski i Nauk Technicznych"
Bezpieczeństwo narodowe;"Społeczna Akademia Nauk z siedzibą w Łodzi; Społeczna Akademia Nauk Filia w Warszawie; Wydział Zamiejscowy w Warszawie"
Bezpieczeństwo narodowe i międzynarodowe;"Uniwersytet Śląski w Katowicach; Wydział Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Uniwersytet Marii Curie-Skłodowskiej w Lublinie; Wydział Prawa i Administracji"
Bezpieczeństwo wewnętrzne;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Zarządzania"
Bezpieczeństwo wewnętrzne;"Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie; Wydział Nauk o Bezpieczeństwie"
Bezpieczeństwo wewnętrzne;"Akademia Obrony Narodowej; Wydział Bezpieczeństwa Narodowego"
Bezpieczeństwo wewnętrzne;"Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydział Dowodzenia i Operacji Morskich"
Bezpieczeństwo wewnętrzne;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Humanistyczny"
Bezpieczeństwo wewnętrzne;"Państwowa Wyższa Szkoła Techniczno-Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu; Instytut Ekonomi i Zarządzania"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Handlowa im. Króla Stefana Batorego w Piotrkowie Trybunalskim; Wydział Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Prawa i Administracji"
Bezpieczeństwo wewnętrzne;"Uniwersytet Mikołaja Kopernika w Toruniu; Wydział Politologii i Studiów Międzynarodowych"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Zarządzania Ochroną Pracy w Katowicach; Wydział Humanistyczno-Społeczny"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Zarządzania i Nauk Społecznych im. ks. Emila Szramka w Tychach w likwidacji z siedzibą w Tychach; Wydział Nauk Społeczno - Ekonomicznych"
Bezpieczeństwo wewnętrzne;"Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie; Wydział Nauk Historycznych i Społecznych"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Handlowa we Wrocławiu; Wydział Ekonomiczno-Menedżerski"
Bezpieczeństwo wewnętrzne;Wyższa Szkoła Humanistyczno-Ekonomiczna w Sieradzu
Bezpieczeństwo wewnętrzne;"Niepaństwowa Wyższa Szkoła Pedagogiczna w Białymstoku; Wydział Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Uniwersytet Szczeciński; Wydział Humanistyczny"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Gospodarki Euroregionalnej im. Alcide De Gasperi w Józefowie; Wydział Nauk Społecznych"
Bezpieczeństwo wewnętrzne;Wyższa Szkoła Nauk Społecznych im. Ks. J. Majki w Mińsku Mazowieckim
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Handlowa w Radomiu; Wydział Studiów Strategicznych i Technicznych"
Bezpieczeństwo wewnętrzne;"Powszechna Wyższa Szkoła Humanistyczna ""Pomerania"" w Chojnicach; Wydział Nauk Humanistycznych i Administracji"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Finansów i Prawa w Bielsku-Białej; Wydział Prawa i Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Państwowa Wyższa Szkoła Zawodowa im. prof. E. Szczepanika w Suwałkach; Instytut Ochrony Zdrowia"
Bezpieczeństwo wewnętrzne;"Wszechnica Polska Szkoła Wyższa w Warszawie; Wydział Administracji i Finansów"
Bezpieczeństwo wewnętrzne;"Szczecińska Szkoła Wyższa Collegium Balticum w Szczecinie; Wydział Nauk Humanistycznych i Społecznych"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Prawa i Administracji w Przemyślu; Zamiejscowy Wydział Prawa i Administracji w Rzeszowie"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Policji w Szczytnie; Wydział Bezpieczeństwa Wewnętrznego"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Zarządzania Marketingowego i Języków Obcych w Katowicach; Wydział Ekonomiczno-Inżynieryjny"
Bezpieczeństwo wewnętrzne;Europejska Szkoła Wyższa w Sopocie z siedzibą w Sopocie
Bezpieczeństwo wewnętrzne;"Uniwersytet Opolski; Wydział Prawa i Administracji"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Pedagogiki i Administracji im. Mieszka I w Poznaniu; Wydział Prawa i Administracji"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Administracyjno-Społeczna w Warszawie; Wydział Administracji"
Bezpieczeństwo wewnętrzne;Bydgoska Wyższa Szkoła Główna
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Ekonomii, Prawa i Nauk Medycznych im. prof. Edwarda Lipińskiego w Kielcach; Wydział Prawa"
Bezpieczeństwo wewnętrzne;"Szkoła Główna Służby Pożarniczej; Wydział Inżynierii Bezpieczeństwa Cywilnego"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Informatyki, Zarządzania i Administracji w Warszawie; Wydział Nauk Społecznych i Administracji"
Bezpieczeństwo wewnętrzne;"Państwowa Wyższa Szkoła Zawodowa w Skierniewicach; Wydział Ekonomii i Administracji"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Bezpieczeństwa i Ochrony im. Marszałka Józefa Piłsudskiego w Warszawie; Wydział Bezpieczeństwa"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Bezpieczeństwa w Poznaniu; Wydział Studiów Społecznych w Gdańsku"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Ekonomii i Innowacji w Lublinie; Wydział Administracji"
Bezpieczeństwo wewnętrzne;"Elbląska Uczelnia Humanistyczno-Ekonomiczna w Elblągu; Wydział Administracji i Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Handlowa im. Bolesława Markowskiego w Kielcach; Wydział Nauk Społecznych"
Bezpieczeństwo wewnętrzne;"Akademia Wychowania Fizycznego im. Jerzego Kukuczki w Katowicach; Wydział Wychowania Fizycznego"
Bezpieczeństwo wewnętrzne;"Wyższa Szkoła Handlowa im. Bolesława Markowskiego w Kielcach; Zamiejscowy Wydział Nauk Ekonomicznych w Tarnobrzegu"
Bezpieczeństwo wewnętrzne;Uczelnia Nauk Społecznych
Bezpieczeństwo wewnętrzne;"Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej; Wydział Zarządzania i Logistyki"
Biofizyka;"Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydział Fizyki"
Biologia;"Uniwersytet Łódzki; Wydział Biologii i Ochrony Środowiska"
Biologia;"Uniwersytet Gdański; Wydział Biologii"
Biologia;"Uniwersytet Jagielloński w Krakowie; Wydział Biologii i Nauk o Ziemi"
Biologia;"Uniwersytet Zielonogórski; Wydział Nauk Biologicznych"
Biologia;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Geograficzno-Biologiczny"
Biologia;"Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydział Biologii"
Biologia;"Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach; Wydział Przyrodniczy"
Biologia;"Akademia Pomorska w Słupsku; Wydział Matematyczno-Przyrodniczy"
Biologia;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Biologii i Hodowli Zwierząt"
Biologia;"Uniwersytet Przyrodniczy w Lublinie; Wydział Biologii i Hodowli Zwierząt"
Biologia;"Uniwersytet Przyrodniczy w Lublinie; Wydział Biogospodarki"
Biotechnologia;"Uniwersytet Łódzki; Wydział Biologii i Ochrony Środowiska"
Biotechnologia;"Uniwersytet Jagielloński w Krakowie; Wydział Biochemii, Biofizyki i Biotechnologii"
Biotechnologia;"Akademia im. Jana Długosza w Częstochowie; Wydział Matematyczno-Przyrodniczy"
Biotechnologia;"Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu; Wydział Lekarski II"
Biotechnologia;"Uniwersytet Warszawski; Wydział Biologii"
Chemia;"Uniwersytet Marii Curie-Skłodowskiej w Lublinie; Wydział Chemii"
Chemia;"Uniwersytet Łódzki; Wydział Chemii"
Chemia;"Uniwersytet Jagielloński w Krakowie; Wydział Chemii"
