Architektura i urbanistyka;"Wyższa Szkoła Techniczna w Katowicach; Wydział Architektury, Budownictwa i Sztuk Stosowanych"
Architektura i urbanistyka;"Akademia Finansów i Biznesu Vistula; Europejski Wydział Sztuk"
Architektura i urbanistyka;"Społeczna Akademia Nauk z siedzibą w Łodzi; Społeczna Akademia Nauk Filia w Warszawie; Wydział Zamiejscowy w Warszawie"
Architektura krajobrazu;"Uniwersytet Opolski; Wydział Przyrodniczo-Techniczny"
Architektura krajobrazu;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Rolnictwa i Biotechnologii"
Architektura krajobrazu;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Kształtowania Środowiska i Rolnictwa"
Architektura krajobrazu;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Ogrodnictwa, Biotechnologii i Architektury Krajobrazu"
Architektura krajobrazu;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska"
Architektura krajobrazu;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Kształtowania Środowiska i Rolnictwa"
Architektura krajobrazu;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu
Architektura krajobrazu;"Uniwersytet Przyrodniczy w Lublinie; Wydział Ogrodnictwa i Architektury Krajobrazu"
Architektura krajobrazu;"Uniwersytet Rzeszowski; Wydział Biologiczno-Rolniczy"
Architektura krajobrazu;"Uniwersytet Przyrodniczy w Poznaniu; Wydział Ogrodnictwa i Architektury Krajobrazu"
Architektura krajobrazu;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Architektury"
Architektura krajobrazu;"Wyższa Szkoła Ekologii i Zarządzania w Warszawie; Wydział Architektury"
Architektura krajobrazu;"Sopocka Szkoła Wyższa z siedzibą w Sopocie; Wydział Architektury"
Architektura krajobrazu;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Inżynierii Kształtowania Środowiska i Geodezji"
Architektura krajobrazu;"Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie; Wydział Matematyki, Informatyki i Architektury Krajobrazu"
Architektura krajobrazu;"Uniwersytet Zielonogórski; Wydział Budownictwa, Architektury i Inżynierii Środowiska"
Architektura krajobrazu;"Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Biotechnologii i Ogrodnictwa
Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Inżynierii Środowiska i Geodezji"
Architektura wnętrz;"Politechnika Łódzka; Wydział Budownictwa, Architektury i Inżynierii Środowiska"
Architektura wnętrz;"Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie; Wydział Architektury i Sztuk Pięknych"
Architektura wnętrz;"Politechnika Białostocka; Wydział Architektury"
Automatyka i robotyka;"Politechnika Łódzka; Wydział Mechaniczny"
Automatyka i robotyka;"Politechnika Łódzka; Wydział Elektrotechniki, Elektroniki, Informatyki i Automatyki"
Automatyka i robotyka;Państwowa Wyższa Szkoła Zawodowa w Raciborzu
Automatyka i robotyka;"Uniwersytet Zielonogórski; Wydział Elektrotechniki, Informatyki i Telekomunikacji"
Automatyka i robotyka;"Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydział Mechaniczno-Elektryczny"
Automatyka i robotyka;"Politechnika Wrocławska; Wydział Elektroniki"
Automatyka i robotyka;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Elektrotechniki i Informatyki"
Automatyka i robotyka;"Politechnika Poznańska; Wydział Informatyki"
Automatyka i robotyka;"Politechnika Śląska; Wydział Automatyki, Elektroniki i Informatyki"
Automatyka i robotyka;"Politechnika Śląska; Wydział Mechaniczny Technologiczny"
Automatyka i robotyka;"Politechnika Wrocławska; Wydział Elektryczny"
Automatyka i robotyka;"Politechnika Poznańska; Wydział Elektryczny"
Automatyka i robotyka;"Politechnika Poznańska; Wydział Elektryczny"
Automatyka i robotyka;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Inżynierii Mechanicznej i Robotyki"
Automatyka i robotyka;"Politechnika Białostocka; Wydział Mechaniczny"
Automatyka i robotyka;"Politechnika Wrocławska; Wydział Mechaniczny"
Automatyka i robotyka;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Mechaniczny"
Automatyka i robotyka;"Politechnika Gdańska; Wydział Elektroniki, Telekomunikacji i Informatyki"
Automatyka i robotyka;"Politechnika Gdańska; Wydział Elektrotechniki i Automatyki"
Automatyka i robotyka;"Uniwersytet Mikołaja Kopernika w Toruniu; Wydział Fizyki, Astronomii i Informatyki Stosowanej"
Automatyka i robotyka;"Politechnika Opolska; Wydział Elektrotechniki, Automatyki i Informatyki"
Automatyka i robotyka;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Elektryczny"
Automatyka i robotyka;"Politechnika Świętokrzyska w Kielcach; Wydział Mechatroniki i Budowy Maszyn"
Automatyka i robotyka;"Akademia Techniczno-Humanistyczna w Bielsku-Białej; Wydział Budowy Maszyn i Informatyki"
Automatyka i robotyka;"Politechnika Warszawska; Wydział Elektryczny"
Automatyka i robotyka;"Politechnika Warszawska; Wydział Inżynierii Produkcji"
Automatyka i robotyka;Państwowa Wyższa Szkoła Informatyki i Przedsiębiorczości w Łomży
Automatyka i robotyka;"Politechnika Warszawska; Wydział Mechaniczny Energetyki i Lotnictwa"
Automatyka i robotyka;"Politechnika Warszawska; Wydział Mechatroniki"
Automatyka i robotyka;Wyższa Szkoła Komunikacji i Zarządzania w Poznaniu
Automatyka i robotyka;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Elektrotechniki, Automatyki, Informatyki i Inżynierii Biomedycznej"
Automatyka i robotyka;"Politechnika Częstochowska; Wydział Elektryczny"
Automatyka i robotyka;"Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych"
Automatyka i robotyka;Państwowa Wyższa Szkoła Zawodowa w Głogowie
Behawiorystyka zwierząt;"Uniwersytet Przyrodniczy w Lublinie; Wydział Biologii i Hodowli Zwierząt"
Bezpieczeństwo ekologiczne;"Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie; Wydział Biotechnologii i Nauk o Środowisku"
Bezpieczeństwo i higiena pracy;"Uniwersytet Zielonogórski; Wydział Mechaniczny"
Bezpieczeństwo i higiena pracy;"Wyższa Szkoła Humanistyczno-Ekonomiczna we Włocławku; Wydział Nauk Społecznych i Technicznych"
Bezpieczeństwo i higiena pracy;"Uniwersytet Kazimierza Wielkiego w Bydgoszczy; Wydział Matematyki, Fizyki i Techniki"
Bezpieczeństwo i higiena pracy;"Politechnika Częstochowska; Wydział Zarządzania"
Bezpieczeństwo i higiena pracy;"Politechnika Częstochowska; Wydział Inżynierii Produkcji i Technologii Materiałów"
Bezpieczeństwo i higiena pracy;Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu
Bezpieczeństwo i higiena pracy;"Uniwersytet Przyrodniczy w Lublinie; Wydział Biologii i Hodowli Zwierząt"
Bezpieczeństwo i higiena pracy;"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu; Wydział Materiałoznawstwa, Technologii i Wzornictwa"
Bezpieczeństwo i produkcja żywności;Państwowa Wyższa Szkoła Wschodnioeuropejska w Przemyślu
bezpieczeństwo żywności;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Nauk o Żywności"
Bezpieczeństwo żywności;"Uniwersytet Przyrodniczy w Lublinie; Wydział Biologii i Hodowli Zwierząt"
Bezpieczeństwo żywności;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Biologii i Hodowli Zwierząt"
Bioinformatyka [do 2012-09-30 Studia międzykierunkowe: bioinformatyka (biologia, informatyka)];"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Biotechnologii i Hodowli Zwierząt"
Bioinformatyka;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Geograficzno-Biologiczny"
Bioinżynieria;"Uniwersytet Przyrodniczy w Lublinie; Wydział Agrobioinżynierii"
Bioinżynieria produkcji żywności [do 2012-09-30 Makrokierunek - bioinżynieria produkcji żywności];"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Bioinżynierii Zwierząt"
Bioinżynieria w produkcji zwierzęcej;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Hodowli i Biologii Zwierząt"
bioinżynieria zwierząt;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Nauk o Zwierzętach"
Biotechnologia;"Politechnika Łódzka; Wydział Biotechnologii i Nauk o Żywności"
Biotechnologia;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Chemiczny"
Biotechnologia;"Politechnika Śląska; Wydział Inżynierii Środowiska i Energetyki"
Biotechnologia;"Politechnika Śląska; Wydział Chemiczny"
Biotechnologia;"Politechnika Śląska; Wydział Automatyki, Elektroniki i Informatyki"
Biotechnologia;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Rolnictwa i Biotechnologii"
Biotechnologia;"Politechnika Wrocławska; Wydział Chemiczny"
Biotechnologia;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Inżynierii i Technologii Chemicznej"
Biotechnologia;"Politechnika Gdańska; Wydział Chemiczny"
Biotechnologia;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Biologii i Biotechnologii"
Biotechnologia;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Nauk o Żywności"
Biotechnologia;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Biotechnologii i Hodowli Zwierząt"
Biotechnologia;"Politechnika Warszawska; Wydział Chemiczny"
Biotechnologia;"Uniwersytet Przyrodniczy w Lublinie; Wydział Nauk o Żywności i Biotechnologii"
Biotechnologia;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Ogrodnictwa, Biotechnologii i Architektury Krajobrazu"
Biotechnologia;"Uniwersytet Rzeszowski; Instytut Biotechnologii Stosowanej i Nauk Podstawowych"
Biotechnologia;"Uniwersytet Przyrodniczy w Poznaniu; Wydział Rolnictwa i Bioinżynierii"
Biotechnologia;"Uniwersytet Opolski; Wydział Przyrodniczo-Techniczny"
Biotechnologia;"Politechnika Częstochowska; Wydział Inżynierii Środowiska i Biotechnologii"
Biotechnologia;"Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Biotechnologii i Ogrodnictwa
Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Hodowli i Biologii Zwierząt
Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Rolniczo-Ekonomiczny
Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Technologii Żywności"
Biotechnologia stosowana roślin;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Przyrodniczo-Technologiczny"
biotechnologia środowiska;"Politechnika Łódzka; Wydział Biotechnologii i Nauk o Żywności"
Biotechnolologia;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska"
Budowa jachtów [do 2012-09-30 Studia międzykierunkowe: budowa jachtów (oceanotechnika, inżynieria materiałowa) ];"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Techniki Morskiej i Transportu"
Budownictwo;"Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Inżynierii Lądowej i Geodezji"
Budownictwo;"Politechnika Łódzka; Wydział Budownictwa, Architektury i Inżynierii Środowiska"
Budownictwo;"Uniwersytet Zielonogórski; Wydział Budownictwa, Architektury i Inżynierii Środowiska"
Budownictwo;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Budownictwa i Inżynierii Środowiska"
Budownictwo;"Politechnika Wrocławska; Wydział Budownictwa Lądowego i Wodnego"
Budownictwo;"Politechnika Poznańska; Wydział Budownictwa i Inżynierii Środowiska"
Budownictwo;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Budownictwa, Inżynierii Środowiska i Architektury"
Budownictwo;"Politechnika Śląska; Wydział Budownictwa"
Budownictwo;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Budownictwa, Architektury i Inżynierii Środowiska"
Budownictwo;"Państwowa Wyższa Szkoła Techniczno-Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu; Instytut Inżynierii Technicznej"
Budownictwo;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Górnictwa i Geoinżynierii"
Budownictwo;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska"
Budownictwo;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Inżynierii Środowiska"
Budownictwo;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Inżynierii Lądowej"
Budownictwo;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych"
Budownictwo;Państwowa Wyższa Szkoła Zawodowa w Chełmie
Budownictwo;"Politechnika Opolska; Wydział Budownictwa"
Budownictwo;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Budownictwa i Architektury"
Budownictwo;"Politechnika Świętokrzyska w Kielcach; Wydział Budownictwa i Architektury"
Budownictwo;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Inżynierii Kształtowania Środowiska i Geodezji"
Budownictwo;"Politechnika Warszawska; Wydział Budownictwa, Mechaniki i Petrochemii"
Budownictwo;"Wyższa Szkoła Zarządzania i Administracji w Zamościu; Wydział Zarządzania i Administracji"
Budownictwo;"Politechnika Warszawska; Wydział Inżynierii Lądowej"
Budownictwo;"Akademia Techniczno-Humanistyczna w Bielsku-Białej; Wydział Nauk o Materiałach i Środowisku"
Budownictwo;Państwowa Wyższa Szkoła Zawodowa im. Stanisława Staszica w Pile
Budownictwo;"Państwowa Wyższa Szkoła Zawodowa im. Prezydenta Stanisława Wojciechowskiego w Kaliszu; Wydział Politechniczny"
Budownictwo;"Państwowa Wyższa Szkoła Zawodowa im. prof. E. Szczepanika w Suwałkach; Instytut Politechniczny"
Budownictwo;"Politechnika Lubelska; Wydział Budownictwa i Architektury"
Budownictwo;"Politechnika Koszalińska; Wydział Inżynierii Lądowej, Środowiska i Geodezji"
Budownictwo;"Wyższa Szkoła Ekologii i Zarządzania w Warszawie; Wydział Architektury"
Budownictwo;"Międzynarodowa Wyższa Szkoła Logistyki i Transportu we Wrocławiu; Wydział Logistyki i Transportu"
Budownictwo;"Politechnika Gdańska; Wydział Inżynierii Lądowej i Środowiska"
Budownictwo;"Politechnika Częstochowska; Wydział Budownictwa"
Budownictwo;"Wyższa Szkoła Agrobiznesu w Łomży; Wydział Techniczny"
Budownictwo;Państwowa Wyższa Szkoła Zawodowa im. Stanisława Pigonia w Krośnie
Budownictwo;"Wyższa Szkoła Gospodarki w Bydgoszczy; Wydział Studiów Stosowanych"
Budownictwo;"Akademia Finansów i Biznesu Vistula; Wydział Inżynierski"
Budownictwo;"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu; Wydział Mechaniczny"
Budownictwo;"Wyższa Szkoła Techniczna w Katowicach; Wydział Architektury, Budownictwa i Sztuk Stosowanych"
Budownictwo;"Państwowa Szkoła Wyższa im. Papieża Jana Pawła II w Białej Podlaskiej; Wydział Nauk Ekonomicznych i Technicznych"
Budownictwo;"Państwowa Wyższa Szkoła Zawodowa w Koninie; Wydział Budownictwa, Mechaniki i Inżynierii Środowiska"
Budownictwo;"Państwowa Wyższa Szkoła Zawodowa w Koninie; Wydział Budownictwa, Mechaniki i Inżynierii Środowiska"
Budownictwo;"Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej; Wydział Inżynieryjny"
Budownictwo;Państwowa Wyższa Szkoła Zawodowa im. Jana Amosa Komeńskiego w Lesznie
Budownictwo;Państwowa Wyższa Szkoła Zawodowa w Elblągu
Budownictwo;"Wyższa Inżynierska Szkoła Bezpieczeństwa i Organizacji Pracy w Radomiu; Wydział Budownictwa i Bezpieczeństwa Pracy"
Ceramika;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Inżynierii Materiałowej i Ceramiki"
Chemia;"Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Nowych Technologii i Chemii"
Chemia;"Politechnika Łódzka; Wydział Chemiczny"
Chemia;"Politechnika Śląska; Wydział Chemiczny"
Chemia;"Politechnika Wrocławska; Wydział Chemiczny"
Chemia;"Politechnika Gdańska; Wydział Chemiczny"
Chemia;"Uniwersytet Opolski; Wydział Chemii"
Chemia;"Wyższa Szkoła Zawodowa Łódzkiej Korporacji Oświatowej w Łodzi; Wydział Chemii Stosowanej"
Chemia;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Technologii i Inżynierii Chemicznej"
Chemia budowlana;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Inżynierii Materiałowej i Ceramiki"
Chemia budowlana;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Inżynierii i Technologii Chemicznej"
Chemia budowlana;"Politechnika Łódzka; Wydział Chemiczny"
Chemia budowlana;"Politechnika Gdańska; Wydział Chemiczny"
Chemia i technologia żywności;"Uniwersytet Mikołaja Kopernika w Toruniu; Wydział Chemii"
Chemia techniczna;"Uniwersytet Marii Curie-Skłodowskiej w Lublinie; Wydział Zamiejscowy w Puławach"
Dietetyka;"Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Technologii Żywności"
Edukacja techniczno-informatyczna;"Politechnika Łódzka; Wydział Technologii Materiałowych i Wzornictwa Tekstyliów"
Edukacja techniczno-informatyczna;"Uniwersytet Zielonogórski; Wydział Mechaniczny"
Edukacja techniczno-informatyczna;"Politechnika Poznańska; Wydział Fizyki Technicznej"
Edukacja techniczno-informatyczna;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych"
Edukacja techniczno-informatyczna;"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydział Matematyczno-Fizyczno-Techniczny"
Edukacja techniczno-informatyczna;"Politechnika Białostocka; Wydział Mechaniczny"
Edukacja techniczno-informatyczna;"Akademia Pomorska w Słupsku; Wydział Matematyczno-Przyrodniczy"
Edukacja techniczno-informatyczna;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Inżynierii Metali i Informatyki Przemysłowej"
Edukacja techniczno-informatyczna;"Karkonoska Państwowa Szkoła Wyższa w Jeleniej Górze; Wydział Przyrodniczo-Techniczny"
Edukacja techniczno-informatyczna;"Politechnika Warszawska; Wydział Samochodów i Maszyn Roboczych"
Edukacja techniczno-informatyczna;"Uniwersytet Rzeszowski; Wydział Matematyczno-Przyrodniczy"
Edukacja techniczno-informatyczna;"Uniwersytet Kazimierza Wielkiego w Bydgoszczy; Wydział Matematyki, Fizyki i Techniki"
Edukacja techniczno-informatyczna;"Politechnika Świętokrzyska w Kielcach; Wydział Zarządzania i Modelowania Komputerowego"
Edukacja techniczno-informatyczna;"Politechnika Lubelska; Wydział Podstaw Techniki"
Edukacja techniczno-informatyczna;"Politechnika Koszalińska; Wydział Elektroniki i Informatyki"
Edukacja techniczno-informatyczna;"Uniwersytet Opolski; Wydział Przyrodniczo-Techniczny"
Edukacja techniczno-informatyczna;"Wyższa Szkoła Techniczno-Ekonomiczna w Szczecinie; Wydział Transportu Samochodowego"
Ekoenergetyka;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska
Politechnika Białostocka; Wydział Elektryczny
Politechnika Białostocka; Wydział Mechaniczny"
Ekoinżynieria;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska"
Ekologiczne Źródła Energii;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Geologii, Geofizyki i Ochrony Środowiska"
Elektronika;"Politechnika Wrocławska; Wydział Elektroniki"
Elektronika;"Politechnika Warszawska; Wydział Elektroniki i Technik Informacyjnych"
Elektronika;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Informatyki, Elektroniki i Telekomunikacji"
Elektronika i telekomunikacja;"Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego; Wydział Elektroniki"
Elektronika i telekomunikacja;"Politechnika Łódzka; Wydział Elektrotechniki, Elektroniki, Informatyki i Automatyki"
Elektronika i telekomunikacja;"Uniwersytet Zielonogórski; Wydział Elektrotechniki, Informatyki i Telekomunikacji"
Elektronika i telekomunikacja;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Telekomunikacji, Informatyki i Elektrotechniki"
Elektronika i telekomunikacja;"Politechnika Poznańska; Wydział Elektroniki i Telekomunikacji"
Elektronika i telekomunikacja;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Elektrotechniki i Informatyki"
Elektronika i telekomunikacja;"Politechnika Śląska; Wydział Automatyki, Elektroniki i Informatyki"
Elektronika i telekomunikacja;"Państwowa Wyższa Szkoła Techniczno-Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu; Instytut Inżynierii Technicznej"
Elektronika i telekomunikacja;"Politechnika Śląska; Wydział Elektryczny"
Elektronika i telekomunikacja;"Politechnika Wrocławska; Wydział Elektroniki Mikrosystemów i Fotoniki"
Elektronika i telekomunikacja;"Politechnika Białostocka; Wydział Elektryczny"
Elektronika i telekomunikacja;"Politechnika Opolska; Wydział Elektrotechniki, Automatyki i Informatyki"
Elektronika i telekomunikacja;"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydział Elektryczny"
Elektronika i telekomunikacja;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Informatyki, Elektroniki i Telekomunikacji"
Elektronika i telekomunikacja;Państwowa Wyższa Szkoła Zawodowa w Tarnowie
Elektronika i telekomunikacja;"Politechnika Świętokrzyska w Kielcach; Wydział Elektrotechniki, Automatyki i Informatyki"
Elektronika i telekomunikacja;"Politechnika Gdańska; Wydział Elektroniki, Telekomunikacji i Informatyki"
Elektronika i telekomunikacja;"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu; Wydział Transportu i Elektrotechniki"
Elektronika i telekomunikacja;Państwowa Wyższa Szkoła Zawodowa im. Hipolita Cegielskiego w Gnieźnie
Elektronika i telekomunikacja;"Politechnika Koszalińska; Wydział Elektroniki i Informatyki"
Elektronika i telekomunikacja;"Politechnika Częstochowska; Wydział Elektryczny"
Elektronika i telekomunikacja;"Akademia Morska w Gdyni; Wydział Elektryczny"
Elektronika i telekomunikacja;"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie; Wydział Informatyki, Elektroniki i Telekomunikacji"
Elektronika i telekomunikacja;"Państwowa Wyższa Szkoła Zawodowa w Ciechanowie; Zamiejscowy Wydział Elektroniki,Dziennikarstwa i Technik Multimedialnych"
Elektronika i telekomunikacja;"Państwowa Wyższa Szkoła Zawodowa w Ciechanowie; Zamiejscowy Wydział Elektroniki,Dziennikarstwa i Technik Multimedialnych"
Elektrotechnika;"Politechnika Łódzka; Wydział Elektrotechniki, Elektroniki, Informatyki i Automatyki"
Elektrotechnika;"Uniwersytet Zielonogórski; Wydział Elektrotechniki, Informatyki i Telekomunikacji"
Elektrotechnika;"Politechnika Poznańska; Wydział Elektryczny"
Elektrotechnika;Państwowa Wyższa Szkoła Zawodowa im. Jana Amosa Komeńskiego w Lesznie
Elektrotechnika;"Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Elektrotechniki i Informatyki"
Elektrotechnika;"Politechnika Śląska; Wydział Elektryczny"
Elektrotechnika;"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Telekomunikacji, Informatyki i Elektrotechniki"
Elektrotechnika;"Politechnika Wrocławska; Wydział Elektryczny"
Elektrotechnika;"Politechnika Białostocka; Wydział Elektryczny"
Elektrotechnika;"Politechnika Gdańska; Wydział Elektrotechniki i Automatyki"
Elektrotechnika;Państwowa Wyższa Szkoła Zawodowa w Chełmie
Elektrotechnika;"Politechnika Opolska; Wydział Elektrotechniki, Automatyki i Informatyki"
Elektrotechnika;"Politechnika Krakowska im. Tadeusza Kościuszki; Wydział Inżynierii Elektrycznej i Komputerowej"
